SUMMARY&2&1.064742533856424&1.0
".38.12 CP2B           IOS080I 23FC,**,UL863601, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST. DATASET NAME=PRDDEDPR.UNLO.INVE.UU863601"&2&0.9975906655927205&0.9809763101220388
00.56.41 CP1F S0124251  DSNR035I  -DP41 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = SS540000 -           CONNECTION ID  = UTILITY -           LUWID = BOCHQP.DP41APPL.D4EE7AA612B6 = 18112 -&2&0.8537829662521617&0.9120603015075377
01.00.06 CP3D J0191866 *IEF099I JOB SMFMRGOS WAITING FOR DATA SETS&7&0.7359635103619684&0.6920315865039484
01.05.03 CP1D J0110559 *IEF099I JOB SMFMRGDB WAITING FOR DATA SETS&7&0.7354604138011334&0.6862885857860732
01.05.03 CP3B J0192995 *IEF099I JOB SMFMRGCI WAITING FOR DATA SETS&7&0.7053811936412812&0.6629576453697057
01.05.04 CP1E J0110560 *IEF099I JOB SMFMRGCI WAITING FOR DATA SETS&7&0.7009526213552163&0.6525484565685571
01.11.15 CP2C J0028425 *IEF099I JOB TMZ60000 WAITING FOR DATA SETS&7&0.7614599906362126&0.719310839913855
01.24.44 CP1D S0124248 *DSNB319A  -DP21 DSNB1CNE THERE IS A SHORTAGE OF * SPACE *IN GROUP BUFFER POOL GBP3&2&0.8120926135577304&0.8244795405599425
01.44.30 CP1C J0111332 *IEF099I JOB P1ZOSDL  WAITING FOR DATA SETS&7&0.7732160100575094&0.7361809045226131
02.00.01 CP1C J0111538 *IEF099I JOB G01SUOCR WAITING FOR DATA SETS&7&0.7029053215564259&0.6557788944723618
02.00.03 CP3A J0003273 *IEF099I JOB RMFMAGIC WAITING FOR DATA SETS&7&0.7752715699921462&0.7394113424264178
02.15.03 CP3A J0005576 *IEF099I JOB RMFRPTD3 WAITING FOR DATA SETS&7&0.7648560159881648&0.7236180904522613
02.36.20 CP1E J0123486 *IEF099I JOB P1CICSDL WAITING FOR DATA SETS&7&0.7669799609676847&0.7261306532663316
02.52.16 CP2D J0056851 *IEF099I JOB C4CARD01 WAITING FOR DATA SETS&7&0.7993109602568351&0.7979181622397703
05.01.46 CP3A J0020717  +DBA:BOCSZ BIG PARTITION TS FOUND!TSINXH PART 25 84.2% INUSE SYSJOB&2&1.0398650496742587&0.9978463747307968
05.04.07 CP1E J0128724  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 234 71.6% INUSE SYSJOB&1&0.6096447772956712&0.4856424982053123
05.04.06 CP1E J0128724  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 159 78.0% INUSE SYSJOB&1&0.6395643294744165&0.5638908829863604
14  05.04.06 CP1E J0128724  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 98 71.2% INUSE SYSJOB&1&0.4742403752303366&0.05814788226848528
23  05.04.07 CP1E J0128724  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 245 74.4% INUSE SYSJOB&1&0.7039822965301403&0.6575735821966978
05.04.05 CP1E J0128724  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 87 74.2% INUSE SYSJOB&1&0.6218978184096061&0.5208183776022972
05.04.10 CP1D J0128843  +DBA:EISS BIG SEGMENT TS FOUND!CGEN245P HAS 21 DATASETS(MAX 32) SYSJOB&8&0.472109140897113&0.05563531945441493
05.04.10 CP1D J0128843  +DBA:EISS BIG SEGMENT TS FOUND!CGEN263P HAS 21 DATASETS(MAX 32) SYSJOB&8&0.4679871656709972&0.04773869346733668
05.04.10 CP1D J0128843  +DBA:EISS BIG SEGMENT TS FOUND!CGEN246P HAS 21 DATASETS(MAX 32) SYSJOB&8&0.4707252286884479&0.05384063173007897
05.04.10 CP1D J0128843  +DBA:EISS BIG SEGMENT TS FOUND!CGEN050P HAS 20 DATASETS(MAX 32) SYSJOB&8&0.505098833805328&0.10732232591529074
05.04.08 CP1E J0128724  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 252 70.9% INUSE SYSJOB&1&0.6198673069490576&0.5168700646087581
05.04.59 CP1E J0128724  +DBA:BANCS BIG SEGMENT TS FOUND!TSSPYZ HAS 20 DATASETS(MAX 32) SYSJOB&8&0.6903320004770576&0.6371141421392678
05.04.59 CP1E J0128724  +DBA:BANCS BIG SEGMENT TS FOUND!TSSPYO HAS 24 DATASETS(MAX 32) SYSJOB&8&0.6521209777948179&0.5843503230437904
05.42.03 CP1D J0129728 *IEF099I JOB AXBKOUT  WAITING FOR DATA SETS&7&0.7762089739934463&0.7422828427853554
05.55.06 CP1C J0129974 *IEF099I JOB A01S804B WAITING FOR DATA SETS&7&0.7874131489074164&0.7674084709260589
06.12.10 CP1D J0130208 *IEF099I JOB A01M9251 WAITING FOR DATA SETS&7&0.8344241616062893&0.8747307968413496
06.12.10 CP1E J0130210 *IEF099I JOB A01M9259 WAITING FOR DATA SETS&7&0.8301809934156031&0.8668341708542714
07.40.24 CP3D S0098408  BSOEXTSPSS1 SEV=WAR CP3D Data Set: OPERZ.TWZP.APALL.D180905 EXTENTS = 11 (Exts > 10)&4&0.5261397042146629&0.18485283560660445
07.46.13 CP1D S0041765  BSOEXTPDSS0 SEV=WAR CP1B Data Set: BOCBMC.MV.UBBPARM EXTENTS = 13 (Exts > 12)&4&0.7459448342566097&0.7002871500358937
08.06.31 CP2D S0189174  BSOEXTPDSS0 SEV=WAR CP2C Data Set: SYS0.MLIB.PARMLIB EXTENTS = 15 (Exts > 12)&4&0.6428379143489622&0.5703517587939698
12.26.14 CP1E S0124257  DSNR035I  -DP71 DSNRPBCW WARNING - UNCOMMITTED UR AFTER 3 CHECKPOINTS - CORRELATION NAME = NS200008 -           CONNECTION ID  = UTILITY -           LUWID = BOCHQP.DP71APPL.D4EF166DF273 = 66943 -&2&0.8536751579530586&0.9117013639626705
21.04.10 CP1D J0148425  +DBA:EISS BIG SEGMENT TS FOUND!CGEN263P HAS 21 DATASETS(MAX 32) SYSJOB&8&0.4647198977234708&0.04486719310839914
21.04.10 CP1D J0148425  +DBA:EISS BIG SEGMENT TS FOUND!CGEN245P HAS 21 DATASETS(MAX 32) SYSJOB&8&0.46871035307265374&0.05061019382627423
21.04.10 CP1D J0148425  +DBA:EISS BIG SEGMENT TS FOUND!CGEN050P HAS 20 DATASETS(MAX 32) SYSJOB&8&0.47316299123648575&0.05778894472361809
21.04.10 CP1D J0148425  +DBA:EISS BIG SEGMENT TS FOUND!CGEN246P HAS 21 DATASETS(MAX 32) SYSJOB&8&0.46736773663519093&0.046661880832735106
03  21.04.10 CP1D J0148425  +DBA:EISS BIG SEGMENT TS FOUND!CGEN263P HAS 21 DATASETS(MAX 32) SYSJOB&8&0.493010285663415&0.08470926058865758
21.11.41 CP1F J0148536 *IEF099I JOB NA100006 WAITING FOR DATA SETS&7&0.8034105861357962&0.8076094759511845
21.14.01 CP1E J0148460  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 98 71.2% INUSE SYSJOB&1&0.47064213584437586&0.052763819095477386
21.14.02 CP1E J0148460  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 234 71.6% INUSE SYSJOB&1&0.5882096545843625&0.4192390524048816
21.14.02 CP1E J0148460  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 159 78.5% INUSE SYSJOB&1&0.6173585001622708&0.509332376166547
21.14.03 CP1E J0148460  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 245 75.2% INUSE SYSJOB&1&0.68311221147326&0.6302943287867911
21.14.03 CP1E J0148460  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 252 70.9% INUSE SYSJOB&1&0.5784532683535357&0.3797559224694903
"21.14.03 CP1E J0148460  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 245 75.2% INUSE SYSJOB by utility ""LOAD SHRLEVEL NONE REPLACE"" was detected on table - ""NBANCS.CPTL"" for Q subscription ""DP01_CAP3_TO_QMDD_HS1_NCPTL"" - (receive queue ""QR.NI.SENDQ1.QPS1"&2&1.007786330721039&0.9874371859296482
02  21.14.01 CP1E J0148460  +DBA:BANCS BIG PARTITION TS FOUND!TSGECT PART 87 74.2% INUSE SYSJOB&1&0.6328970488788409&0.5480976310122039
21.14.52 CP1E J0148460  +DBA:BANCS BIG SEGMENT TS FOUND!TSSPYZ HAS 20 DATASETS(MAX 32) SYSJOB&8&0.7124652377964439&0.6683417085427136
21.14.52 CP1E J0148460  +DBA:BANCS BIG SEGMENT TS FOUND!TSSPYO HAS 24 DATASETS(MAX 32) SYSJOB&8&0.6746561759175395&0.6220387652548457
23.54.21 CP3C S0098409  BZZFSUSGES0 SEV=WAR CP3A ZFS Name: FTM300.OMVS.VAR.ZFS USE%: 84.48 (Usg% >= 80)&6&0.32253148954709987&0.021536252692031587
23.54.21 CP3C S0098409  BZZFSUSGES0 SEV=WAR CP3D ZFS Name: FTM300.OMVS.VAR.ZFS USE%: 84.48 (Usg% >= 80)&6&0.31975411161767386&0.0208183776022972
23.54.21 CP3C S0098409  BZZFSUSGES0 SEV=WAR CP3B ZFS Name: FTM300.OMVS.VAR.ZFS USE%: 84.48 (Usg% >= 80)&6&0.3213775732867161&0.021177315147164394
23.54.21 CP3C S0098409  BZZFSUSGES0 SEV=WAR CP3C ZFS Name: FTM300.OMVS.VAR.ZFS USE%: 84.48 (Usg% >= 80)&6&0.30869033167971105&0.020459440057430008
"00.14.45 CP3D          *IXC585E STRUCTURE LOGRECSTRUCTURE IN COUPLING * FACILITY BCC2C5, *PHYSICAL STRUCTURE VERSION D3C58F3C 401E00D5, *IS AT OR ABOVE STRUCTURE FULL MONITORING THRESHOLD OF 85%: *   SPACE USAGE     IN-USE       T"&2&0.9174436079590145&0.9583632447954056
".54.31 CP2C           IOS080I 15BA,BC,UPA65102, I/O TIMEOUT INTERVAL HAS BEEN EXCEEDED FOR AN ACTIVE REQUEST."&2&1.018809886016032&0.9938980617372577
01.00.07 CP3D J0102264 *IEF099I JOB SMFMRGOS WAITING FOR DATA SETS&7&0.7444727107831532&0.697056712132089
01.05.02 CP3B J0103459 *IEF099I JOB SMFMRGCI WAITING FOR DATA SETS&7&0.6917676403869086&0.6410624551328069
01.05.03 CP1E J0160561 *IEF099I JOB SMFMRGCI WAITING FOR DATA SETS&7&0.6968074696519675&0.6478822684852835
01.06.15 CP2D J0096036 *IEF099I JOB TMZ60000 WAITING FOR DATA SETS&7&0.7512494349976555&0.7074659009332376
"01.20.35 CP1D S0002847  DNFO1033E 2018-09-15 17:20:35 BOCOU01 DNF_O_FT SAG returned error information with the following parameters: -  Code    : 'Sw.Sec.HSMContextLost' -  Text    : 'Security context has become invalid., DN=cn=fi"&2&0.9908113548461677&0.9773869346733668
01.20.54 CP1E S0002842  DNFO1005E 2018-09-15 17:20:53 BOCOU01 DNF_O_FT SAG reported an error with the following parameters: -  Severity    : 'Transient' -  Code        : 'Sw.Req.DirectoryConnection' -  Parameter   : 'Level=1' -  T&2&0.9644442099890804&0.9694903086862886
01.43.15 CP1C J0164025 *IEF099I JOB P1ZOSDL  WAITING FOR DATA SETS&7&0.7632634809210032&0.7207465900933238
